;;;
F12444; Febi;0;60
F30186; Febi;0;60
8484; FORD;0;60
1121627; FORD;0;60
NLZ1644030NEW; FORD;0;60
NPA00T22060; FORD;0;60
755004;ABS;0;60
8726;ATLANT;0;60
11141439975;BMW;0;60
51487185214;BMW;0;60
20026411B;CORTECO;0;60
F05652;Febi;0;60
F26797;Febi;0;60
3413;Ford;0;60
48001;Ford;0;60
132562;Ford;0;60
202549;Ford;0;60
202575;Ford;0;60
301045;Ford;0;60
915267;Ford;0;60
1133023;Ford;0;60
1140129;Ford;0;60
1201569;Ford;0;60
1301104;Ford;0;60
1316336;Ford;0;60
1343102;Ford;0;60
1360966;Ford;0;60
1416245;Ford;0;60
1418712;Ford;0;60
1425853;Ford;0;60
1433273;Ford;0;60
1434059;Ford;0;60
1471768;Ford;0;60
1471854;Ford;0;60
1500159;Ford;0;60
1512741;Ford;0;60
1515014;Ford;0;60
1521604;Ford;0;60
1524422;Ford;0;60
1531356;Ford;0;60
1531631;Ford;0;60
1537084;Ford;0;60
1537086;Ford;0;60
1539863;Ford;0;60
1548460;Ford;0;60
1570285;Ford;0;60
1668557;Ford;0;60
1675963;Ford;0;60
1677532;Ford;0;60
1679384;Ford;0;60
1683454;Ford;0;60
1685747;Ford;0;60
1685861;Ford;0;60
1692105;Ford;0;60
1694370;Ford;0;60
1694990;Ford;0;60
1695146;Ford;0;60
1698684;Ford;0;60
1702598;Ford;0;60
1704765;Ford;0;60
1709759;Ford;0;60
1713002;Ford;0;60
1713173;Ford;0;60
1713250;Ford;0;60
1715450;Ford;0;60
1718731;Ford;0;60
1719542;Ford;0;60
1721245;Ford;0;60
1722187;Ford;0;60
1724993;Ford;0;60
1726788;Ford;0;60
1730619;Ford;0;60
1730933;Ford;0;60
1730934;Ford;0;60
1731697;Ford;0;60
1731996;Ford;0;60
1733613;Ford;0;60
1733614;Ford;0;60
1734686;Ford;0;60
1734696;Ford;0;60
1738870;Ford;0;60
1742302;Ford;0;60
1747347;Ford;0;60
1747490;Ford;0;60
1750016;Ford;0;60
1750018;Ford;0;60
1751158;Ford;0;60
1761200;Ford;0;60
1766628;Ford;0;60
1768432;Ford;0;60
1770378;Ford;0;60
1772844;Ford;0;60
1773576;Ford;0;60
1779494;Ford;0;60
1789455;Ford;0;60
1799315;Ford;0;60
1799319;Ford;0;60
1802090;Ford;0;60
1802300;Ford;0;60
1804539;Ford;0;60
1805281;Ford;0;60
1807516;Ford;0;60
1811013;Ford;0;60
1826505;Ford;0;60
1839761;Ford;0;60
1839762;Ford;0;60
1850546;Ford;0;60
1856667;Ford;0;60
1862980;Ford;0;60
1864280;Ford;0;60
1873929;Ford;0;60
1892398;Ford;0;60
1894033;Ford;0;60
1913259;Ford;0;60
1919324;Ford;0;60
1919350;Ford;0;60
1919355;Ford;0;60
1923543;Ford;0;60
1926039;Ford;0;60
1930055;Ford;0;60
1932342;Ford;0;60
1949451;Ford;0;60
2001390;Ford;0;60
2014119;Ford;0;60
2036832;Ford;0;60
2056711;Ford;0;60
2086510;Ford;0;60
2092573;Ford;0;60
3341301;Ford;0;60
3360301;Ford;0;60
4030401;Ford;0;60
4103735;Ford;0;60
4907723;Ford;0;60
5012551;Ford;0;60
5012552;Ford;0;60
5032563;Ford;0;60
5033014;Ford;0;60
5033514;Ford;0;60
5042525;Ford;0;60
5113710;Ford;0;60
5114515;Ford;0;60
5158132;Ford;0;60
5174503;Ford;0;60
5193953;Ford;0;60
5196026;Ford;0;60
5196027;Ford;0;60
5211024;Ford;0;60
5215216;Ford;0;60
5260264;Ford;0;60
5285856;Ford;0;60
5295832;Ford;0;60
5297670;Ford;0;60
5305191;Ford;0;60
5322300;Ford;0;60
31375739;Ford;0;60
712076410;Ford;0;60
713678900;Ford;0;60
713678910;Ford;0;60
08.2070;Ford;0;60
AA5Z6714A;Ford;0;60
AE8Z7048C;Ford;0;60
AG249;Ford;0;60
ALF0736ST;Ford;0;60
ALF0737;Ford;0;60
BB5Z17528A;Ford;0;60
BB5Z17528D;Ford;0;60
BB5Z17528E;Ford;0;60
CARFRD00025K;Ford;0;60
CYFS12F5;Ford;0;60
DB5Z5B759A;Ford;0;60
DB5Z7275D;Ford;0;60
DG1Z5K484A;Ford;0;60
DG1Z5K484B;Ford;0;60
DU5Z9661383T;Ford;0;60
F0494 TEKNOROT;Ford;0;60
F27299;Ford;0;60
FB5Z18183A;Ford;0;60
FB5Z7864810C;Ford;0;60
FE0734;Ford;0;60
FFS0736;Ford;0;60
FO495;Ford;0;60
NLC1666B10;Ford;0;60
NLC3D1666210K;Ford;0;60
NLD.SFOECO1332;Ford;0;60
NLD.SFOFO31132;Ford;0;60
NLD.SFOMON1532;Ford;0;60
NLDSF0FIE1512;Ford;0;60
NLF1659E13;Ford;0;60
NLF1659F13;Ford;0;60
NLL.16.61.003;Ford;0;60
NLL.16.61.004;Ford;0;60
NPA00T59703;Ford;0;60
NPLPO2218;Ford;0;60
ORIG.16.59.003;Ford;0;60
ORIG.16.60.003;Ford;0;60
ORIG.16.60.004;Ford;0;60
ORIG.16.66.B10;Ford;0;60
ORIG.16.69.B10;Ford;0;60
ORIG.3D.16.58.210k;Ford;0;60
R15279;Ford;0;60
SFOFO31512;Ford;0;60
67160;Ford;0;60
301183;Ford;0;60
1451914;Ford;0;60
1751388;Ford;0;60
1755250;Ford;0;60
1883046;Ford;0;60
1887136;Ford;0;60
1891966;Ford;0;60
111018381;Ford;0;60
534024910;Ford;0;60
F33413;Ford;0;60
GB5Z3079F;Ford;0;60
GB5Z3079G;Ford;0;60
780321024;GATES;0;60
95299732;GENERAL MOTORS;0;60
96282710;GENERAL MOTORS;0;60
13412716;GENERAL MOTORS;0;60
13412717;GENERAL MOTORS;0;60
15919548;GENERAL MOTORS;0;60
96340027;GENERAL MOTORS;0;60
21900280305600;GENERAL MOTORS;0;60
1FA007133811;HELLA;0;60
0310RD1RA50;HONDA;0;60
72450SAA013;HONDA;0;60
K015479XS;HYUNDAI-KIA;0;60
577551C000;HYUNDAI-KIA;0;60
861102D000;HYUNDAI-KIA;0;60
545014L000;HYUNDAI-KIA;0;60
568201C080;HYUNDAI-KIA;0;60
972504L070RY;HYUNDAI-KIA;0;60
5443638000;HYUNDAI-KIA;0;60
253331R000;HYUNDAI-KIA;0;60
CRKK49;HYUNDAI-KIA;0;60
313007;HYUNDAI-KIA;0;60
517203A200;MAZDA;0;60
92032003;MERCEDES;0;60
2046706400;MERCEDES;0;60
A4473300274;MERCEDES;0;60
ET510200P;Mitsubishi;0;60
90505;Mitsubishi;0;60
203083;Mitsubishi;0;60
203418;Mitsubishi;0;60
334420;Mitsubishi;0;60
