;;;
FS065C;FORTECH;0;60
FS002C;FORTECH;0;60
FS003C;FORTECH;0;60
FS016C;FORTECH;0;60
FS015C;FORTECH;0;60
FF040;FORTECH;0;60
FF001;FORTECH;0;60
FF016;FORTECH;0;60
FF033;FORTECH;0;60
G6462;FRAM;0;60
G6495;FRAM;0;60
6272MC;GATES;0;60
6217MC;GATES;0;60
6463MC;GATES;0;60
7PK1793;GATES;0;60
5411XS;GATES;0;60
5503XS;GATES;0;60
5400;GATES;0;60
5367XS;GATES;0;60
K015575XS;GATES;0;60
TH42895G1;GATES;0;60
96235990;General Motors;0;60
96144555;General Motors;0;60
96341426;General Motors;0;60
1400305;General Motors;0;60
96541662;General Motors;0;60
90236246;General Motors;0;60
8104400BK00XA;GREAT WALL;0;60
109904586;HANS PRIES;0;60
103091755;HANS PRIES;0;60
108407755;HANS PRIES;0;60
HG5339;Hi-Gear;0;60
HG5337;Hi-Gear;0;60
HG5217;Hi-Gear;0;60
HG5506;Hi-Gear;0;60
HG5643;Hi-Gear;0;60
HG5200;Hi-Gear;0;60
HG5202;Hi-Gear;0;60
HG5503;Hi-Gear;0;60
HG5501;Hi-Gear;0;60
HG3422;Hi-Gear;0;60
964204A600;HYUNDAI-Kia;0;60
4362222600;HYUNDAI-Kia;0;60
Q0K01960960B;HYUNDAI-Kia;0;60
5291045003;HYUNDAI-Kia;0;60
2730137120;HYUNDAI-Kia;0;60
4130023600;HYUNDAI-Kia;0;60
510000141;HYUNDAI-Kia;0;60
825401M000;HYUNDAI-Kia;0;60
0K30A13202B;HYUNDAI-Kia;0;60
0K95424W36;HYUNDAI-Kia;0;60
0K95424W27;HYUNDAI-Kia;0;60
252122B010;HYUNDAI-Kia;0;60
2521225000;HYUNDAI-Kia;0;60
863571R000;HYUNDAI-Kia;0;60
3737023620;HYUNDAI-Kia;0;60
2431222612;HYUNDAI-Kia;0;60
1882709080;HYUNDAI-Kia;0;60
3111226105;HYUNDAI-Kia;0;60
310902E900;HYUNDAI-Kia;0;60
0JE1514302;HYUNDAI-Kia;0;60
263002Y500;HYUNDAI-Kia;0;60
3191109000;HYUNDAI-Kia;0;60
3111217000;HYUNDAI-Kia;0;60
311122P000;HYUNDAI-Kia;0;60
4362439400;HYUNDAI-Kia;0;60
282464A421;HYUNDAI-Kia;0;60
K20002D;JAPAN CARS;0;60
C12120JC;JAPAN CARS;0;60
E35008;JAPAN CARS;0;60
E35011;JAPAN CARS;0;60
E34007;JAPAN CARS;0;60
B15002PR;JAPAN CARS;0;60
B30309JC;JAPAN CARS;0;60
B30505JC;JAPAN CARS;0;60
B30001JC;JAPAN CARS;0;60
FCH13S;JAPANPARTS;0;60
1170601100;JP;0;60
K1167;KAISHIN;0;60
D1205M;KAISHIN;0;60
D1227M;KAISHIN;0;60
D2118;KAISHIN;0;60
D3066;KAISHIN;0;60
349085;KAYABA;0;60
344294;KAYABA;0;60
441085;KAYABA;0;60
OX192D;KNECHT/Mahle;0;60
OX379D;KNECHT/Mahle;0;60
AEM2814;KRAUF;0;60
KR1079F;KRAUF;0;60
LR001247;LAND ROVER;0;60
LN1408;LAVR;0;60
LN2109;LAVR;0;60
LN2123;LAVR;0;60
LN1446;LAVR;0;60
LN2110;LAVR;0;60
LN1454;LAVR;0;60
LN1425L;LAVR;0;60
LN1426L;LAVR;0;60
LN1459;LAVR;0;60
LN1468;LAVR;0;60
3675801;LEMFORDER;0;60
11893;LIDER;0;60
05P1080;LPR;0;60
LF162M;LYNX;0;60
60717066012;MAGNETI MARELLI;0;60
BN3610022805;MANDO;0;60
HU7128x;MANN+Hummel;0;60
W79;MANN+Hummel;0;60
PU922x;MANN+Hummel;0;60
PU723x;MANN+Hummel;0;60
26201;MAPCO;0;60
FN21194J0A;MAZDA;0;60
053001TFE;MAZDA;0;60
130269001;MEYLE;0;60
520130975;MEYLE;0;60
520131150;MEYLE;0;60
3191354103;MEYLE;0;60
1004070035;MEYLE;0;60
500061870;MEYLE;0;60
500061875;MEYLE;0;60
500061980;MEYLE;0;60
MZ320153;MITSUBISHI;0;60
MZ690115;MITSUBISHI;0;60
MZ690150;MITSUBISHI;0;60
MB181933;MITSUBISHI;0;60
152107;MOBIL;0;60
14378;MOBIL;0;60
152083;MOBIL;0;60
77160;NAC;0;60
77101CH;NAC;0;60
124652BA;NESTE;0;60
1669;NGK;0;60
2633;NGK;0;60
3623;NGK;0;60
4120;NGK;0;60
4469;NGK;0;60
4559;NGK;0;60
6953;NGK;0;60
7496;NGK;0;60
PN0103;NiBK;0;60
J4924008;NIPPARTS;0;60
J1314010;NIPPARTS;0;60
J1311011;NIPPARTS;0;60
J1317005;NIPPARTS;0;60
J1342018;NIPPARTS;0;60
J1341018;NIPPARTS;0;60
J1334011;NIPPARTS;0;60
J1337007;NIPPARTS;0;60
J1332056;NIPPARTS;0;60
J1335001;NIPPARTS;0;60
J1333039;NIPPARTS;0;60
11720ED00C;NISSAN;0;60
B727A79925;NISSAN;0;60
PF1142C;NISSHINBO;0;60
8545109;NK;0;60
859910;NK;0;60
817323802;NM;0;60
RFY214302;NM;0;60
9091520004;NM;0;60
NPLP8811N;NORPLAST;0;60
NPA00T81400;NORPLAST;0;60
NP51109311;NPA;0;60
4TCRI0881;NTN;0;60
GFCK019;ONNURI;0;60
GFCK011;ONNURI;0;60
1400306;OPEL;0;60
93156300;OPEL;0;60
PBD4547;PATRON;0;60
PBK663;PATRON;0;60
HS120005;PATRON;0;60
PF2251;PATRON;0;60
PF3259;PATRON;0;60
WAP3050K;PILENGA;0;60
WBP1650PT;PILENGA;0;60
WBP1700;PILENGA;0;60
WUP1700;PILENGA;0;60
PMA033;Pmc;0;60
PME008;Pmc;0;60
PMA005;Pmc;0;60
PMA028;Pmc;0;60
PMA031;Pmc;0;60
PMA018;Pmc;0;60
PMB008;Pmc;0;60
PMA021;Pmc;0;60
PMC013;Pmc;0;60
PMAC18;Pmc;0;60
PMBC08;Pmc;0;60
PMBC14;Pmc;0;60
PMCC13;Pmc;0;60
PBD010;Pmc;0;60
CF0503;QML;0;60
CYC217;RAON;0;60
74602;REMSA;0;60
152085758R;RENAULT;0;60
935749;RUVILLE;0;60
DW9N08759;RYTSON;0;60
C2103;SAKURA;0;60
CA18200;SAKURA;0;60
CAC1801;SAKURA;0;60
SD3011;SANGSIN;0;60
SP2099;SANGSIN;0;60
SP1441;SANGSIN;0;60
SP1256;SANGSIN;0;60
SP2107;SANGSIN;0;60
STHNA6016B1;SAT;0;60
SM166;SCT;0;60
ST330;SCT;0;60
AC0437;SIBTEK;0;60
VKC2238;SKF;0;60
1611413025;SSANG YONG;0;60
4841305102;SSANG YONG;0;60
7975605002;SSANG YONG;0;60
6719970192;SSANG YONG;0;60
6711590101;SSANGYONG;0;60
A381Y21MM;SUN;0;60
1519565J00;SUZUKI;0;60
U35006;TOKICO;0;60
888010706;TOYOTA;0;60
9091901212;TOYOTA;0;60
232170D070;TOYOTA;0;60
4643087403;TOYOTA;0;60
04152YZZA5;TOYOTA;0;60
415238020;TOYOTA;0;60
04152YZZA1;TOYOTA;0;60
DF4271;TRW/Lucas;0;60
GDB3246;TRW/Lucas;0;60
JTC1290;TRW/Lucas;0;60
9746;TSN;0;60
9738;TSN;0;60
97118;TSN;0;60
FG7715;TURTLE WAX;0;60
068115561B;VAG;0;60
70115562;VAG;0;60
9437650;VOLVO;0;60
9437651;VOLVO;0;60
C72002;YAZUKA;0;60
C72003;YAZUKA;0;60
C72004;YAZUKA;0;60
NF6196;Õ≈¬— »… ‘»À‹“–;0;60
