;;;;;;;
CH96  ;CHAMPION;0;;;;;
CH99 ;CHAMPION;0;;;;;
CH155;CHAMPION;0;;;;;
CH157;CHAMPION;0;;;;;
CH177;CHAMPION;0;;;;;
CH186;CHAMPION;0;;;;;
N4C ;CHAMPION;0;;;;;
816 P7    ;CHAMPION;0;;;;;
RA2HC ;CHAMPION;0;;;;;
C7YCC;CHAMPION;0;;;;;
RN10VTYC4   ;CHAMPION;0;;;;;
C6VPYC;CHAMPION;0;;;;;
N9BYC4;CHAMPION;0;;;;;
N7BMC;CHAMPION;0;;;;;
QL78Ñ;CHAMPION;0;;;;;
RC8BYC;CHAMPION;0;;;;;
21651912;CORTECO;0;;;;;
80000746;CORTECO;0;;;;;
TD213W;DELPHI;0;;;;;
40-1263;DELPHI;0;;;;;
3007;DENSO;0;;;;;
3018;DENSO;0;;;;;
3021;DENSO;0;;;;;
3032;DENSO;0;;;;;
3043;DENSO;0;;;;;
3088;DENSO;0;;;;;
3120;DENSO;0;;;;;
3127;DENSO;0;;;;;
3130;DENSO;0;;;;;
3131;DENSO;0;;;;;
3141;DENSO;0;;;;;
3142;DENSO;0;;;;;
3163;DENSO;0;;;;;
3174;DENSO;0;;;;;
3191;DENSO;0;;;;;
3253;DENSO;0;;;;;
3273;DENSO;0;;;;;
3275;DENSO;0;;;;;
3298;DENSO;0;;;;;
3317;DENSO;0;;;;;
3381;DENSO;0;;;;;
4024;DENSO;0;;;;;
4037;DENSO;0;;;;;
4096;DENSO;0;;;;;
4101;DENSO;0;;;;;
4111;DENSO;0;;;;;
4116;DENSO;0;;;;;
4127;DENSO;0;;;;;
4131;DENSO;0;;;;;
4155;DENSO;0;;;;;
4158;DENSO;0;;;;;
5013;DENSO;0;;;;;
5016;DENSO;0;;;;;
5018;DENSO;0;;;;;
5031;DENSO;0;;;;;
5060;DENSO;0;;;;;
5061;DENSO;0;;;;;
5063;DENSO;0;;;;;
5064;DENSO;0;;;;;
5065;DENSO;0;;;;;
5067;DENSO;0;;;;;
5068;DENSO;0;;;;;
6050;DENSO;0;;;;;
DG-004;DENSO;0;;;;;
 816.567;Elring;0;;;;;
 816.303.;Elring;0;;;;;
 804.870;Elring;0;;;;;
 302.250;Elring;0;;;;;
 819.817;Elring;0;;;;;
 803.320;Elring;0;;;;;
 819.840;Elring;0;;;;;
 819.850;Elring;0;;;;;
 027.570;Elring;0;;;;;
 510.831;Elring;0;;;;;
 197.378;Elring;0;;;;;
 763.969;Elring;0;;;;;
 310.751;Elring;0;;;;;
 763.969;Elring;0;;;;;
 758.728;Elring;0;;;;;
 215.660;Elring;0;;;;;
 763.225;Elring;0;;;;;
 811.645;Elring;0;;;;;
 463.915;Elring;0;;;;;
 834.262;Elring;0;;;;;
 636.530;Elring;0;;;;;
 632.700;Elring;0;;;;;
 768.103;Elring;0;;;;;
 049.930;Elring;0;;;;;
 523.080;Elring;0;;;;;
349.135;Elring;0;;;;;
 646.440;Elring;0;;;;;
 764.248;Elring;0;;;;;
 828.564;Elring;0;;;;;
 834.793;Elring;0;;;;;
 495.620;Elring;0;;;;;
 767.906;Elring;0;;;;;
 750.476;Elring;0;;;;;
 757.497;Elring;0;;;;;
 757.497;Elring;0;;;;;
 342.093;Elring;0;;;;;
 562.653;Elring;0;;;;;
 546.941;Elring;0;;;;;
 546.968;Elring;0;;;;;
 325.155;Elring;0;;;;;
Ñàëüíèê 40*52*62*8,5;Elring;0;;;;;
 914.924;Elring;0;;;;;
 919.994;Elring;0;;;;;
 694.770;Elring;0;;;;;
 914.932;Elring;0;;;;;
 586.693;Elring;0;;;;;
 553.190;Elring;0;;;;;
 327.298;Elring;0;;;;;
 49.ES.0060;FEDERAL MOGUL;0;;;;;
 49.ES.0386;FEDERAL MOGUL;0;;;;;
13.ES.0261;FEDERAL MOGUL;0;;;;;
 49.ES.0388;FEDERAL MOGUL;0;;;;;
 29-ES-5556;FEDERAL MOGUL;0;;;;;
 LA-BJ-0392;FEDERAL MOGUL;0;;;;;
 29-ES-5555;FEDERAL MOGUL;0;;;;;
 OP-ES-5579;FEDERAL MOGUL;0;;;;;
 OP-ES-5557;FEDERAL MOGUL;0;;;;;
 OP-ES-5555;FEDERAL MOGUL;0;;;;;
OP-ES-5588;FEDERAL MOGUL;0;;;;;
 FL6994;FIAAM;0;;;;;
 FL9006;FIAAM;0;;;;;
 FLI6693;FIAAM;0;;;;;
 ÐÀ7032;FIAAM;0;;;;;
 ÐÀ7134;FIAAM;0;;;;;
 ÐÀ7217;FIAAM;0;;;;;
 ÐÀ7229;FIAAM;0;;;;;
 ÐÀ7242;FIAAM;0;;;;;
 ÐÀ7246;FIAAM;0;;;;;
 ÐÀ7258;FIAAM;0;;;;;
 ÐÀ7264;FIAAM;0;;;;;
 ÐÀ7285;FIAAM;0;;;;;
 ÐÀ7294;FIAAM;0;;;;;
 ÐÀ7245;FIAAM;0;;;;;
 ÐÀ7373;FIAAM;0;;;;;
 ÐÀ7380;FIAAM;0;;;;;
 ÐÀ7164;FIAAM;0;;;;;
 ÐÀ7172;FIAAM;0;;;;;
 ÐÀ7178;FIAAM;0;;;;;
ÐÀ7302;FIAAM;0;;;;;
 ÐÀ7358;FIAAM;0;;;;;
 ÐÀ7245;FIAAM;0;;;;;
 FL 6796;FIAAM;0;;;;;
 ÐÀ7241;FIAAM;0;;;;;
 ÐÀ 7130;FIAAM;0;;;;;
 FÀ5440ÅÑÎ;FIAAM;0;;;;;
 FÀ5584ÅÑÎ;FIAAM;0;;;;;
 FÀ5617ÅÑÎ;FIAAM;0;;;;;
 FT4985;FIAAM;0;;;;;
 FÀ4524;FIAAM;0;;;;;
 FT4883;FIAAM;0;;;;;
 FT5283;FIAAM;0;;;;;
 FT5130;FIAAM;0;;;;;
 FT5449;FIAAM;0;;;;;
 FT 5227PH4952;FIAAM;0;;;;;
 FA5565;FIAAM;0;;;;;
 FÒ5324;FIAAM;0;;;;;
 FÒ5525;FIAAM;0;;;;;
 FÒ5172;FIAAM;0;;;;;
 FÒ4840;FIAAM;0;;;;;
 FÐ5359;FIAAM;0;;;;;
 FÒ5586;FIAAM;0;;;;;
FÒ4874;FIAAM;0;;;;;
 FÒ5203;FIAAM;0;;;;;
 PC8033;FIAAM;0;;;;;
ÀÐ051;FILTRON;0;;;;;
120621;FINWHALE;0;;;;;
120822;FINWHALE;0;;;;;
 ÑA3373;FRAM;0;;;;;
 ÑA3901;FRAM;0;;;;;
 ÑA4385;FRAM;0;;;;;
 ÑA4521;FRAM;0;;;;;
 ÑA5205;FRAM;0;;;;;
 ÑA3559;FRAM;0;;;;;
 ÑA4219;FRAM;0;;;;;
 ÑA4556;FRAM;0;;;;;
ÑA4534;FRAM;0;;;;;
 ÑA4579;FRAM;0;;;;;
ÑA4732;FRAM;0;;;;;
 ÑA4831;FRAM;0;;;;;
ÑA4940;FRAM;0;;;;;
 ÑA4958;FRAM;0;;;;;
 ÑA5539;FRAM;0;;;;;
 ÑA6555;FRAM;0;;;;;
 ÑA5687;FRAM;0;;;;;
 ÑA5309;FRAM;0;;;;;
 ÑA8889;FRAM;0;;;;;
ÑA5358;FRAM;0;;;;;
 ÑA5391;FRAM;0;;;;;
 ÑA5369;FRAM;0;;;;;
 ÑA5554;FRAM;0;;;;;
 ÑA5358;FRAM;0;;;;;
 ÑA5908;FRAM;0;;;;;
 ÑA6821;FRAM;0;;;;;
 ÑA4335;FRAM;0;;;;;
ÑA7174;FRAM;0;;;;;
 ÐÀ4419;FRAM;0;;;;;
 ÑA7337;FRAM;0;;;;;
 ÑA7365;FRAM;0;;;;;
 ÑA7417;FRAM;0;;;;;
 ÑA5132;FRAM;0;;;;;
 ÐÀ4248;FRAM;0;;;;;
 ÑA5132;FRAM;0;;;;;
 ÐÀ4418À;FRAM;0;;;;;
 ÐÀ4419;FRAM;0;;;;;
 ÑA5959;FRAM;0;;;;;
 ÑF5473;FRAM;0;;;;;
ÑÀ5174;FRAM;0;;;;;
ÑÀ5554;FRAM;0;;;;;
 ÑA6555;FRAM;0;;;;;
 ÑÀ5308;FRAM;0;;;;;
 ÑA5959;FRAM;0;;;;;
 ÑA5553;FRAM;0;;;;;
ÑÀ3441;FRAM;0;;;;;
ÑÀ5144;FRAM;0;;;;;
ÑÀ6868;FRAM;0;;;;;
 U673;FRAM;0;;;;;
 ÑA2744;FRAM;0;;;;;
 ÑA4578;FRAM;0;;;;;
 ÑA4579;FRAM;0;;;;;
 ÑA4335;FRAM;0;;;;;
 ÑA4578;FRAM;0;;;;;
 ÑA4524;FRAM;0;;;;;
 ÑA5959;FRAM;0;;;;;
 ÑA6555;FRAM;0;;;;;
ÑA6821;FRAM;0;;;;;
 ÑA4285;FRAM;0;;;;;
 ÑA5945;FRAM;0;;;;;
 ÑA5132;FRAM;0;;;;;
 ÑA4521;FRAM;0;;;;;
 ÑA4794;FRAM;0;;;;;
 ÑF5972;FRAM;0;;;;;
 ÑF5972;FRAM;0;;;;;
 ÑA5646;FRAM;0;;;;;
 ÑA3566;FRAM;0;;;;;
 ÑA6807;FRAM;0;;;;;
 ÑAÊ4347;FRAM;0;;;;;
 ÑA5898;FRAM;0;;;;;
 ÑA5930;FRAM;0;;;;;
 ÑA5220;FRAM;0;;;;;
 ÑA5307;FRAM;0;;;;;
 ÑA5408;FRAM;0;;;;;
 ÑA5539;FRAM;0;;;;;
 ÑA3333;FRAM;0;;;;;
 ÑA7426;FRAM;0;;;;;
ÑÀ4311;FRAM;0;;;;;
ÑA5350;FRAM;0;;;;;
ÑA2663A;FRAM;0;;;;;
 ÑA4521;FRAM;0;;;;;
ÑA5829;FRAM;0;;;;;
 ÑA5149;FRAM;0;;;;;
ÑA2732;FRAM;0;;;;;
ÑA3901;FRAM;0;;;;;
 ÑA5149;FRAM;0;;;;;
ÑA4556;FRAM;0;;;;;
 ÑA5209;FRAM;0;;;;;
ÑA5686;FRAM;0;;;;;
ÑA5687;FRAM;0;;;;;
 CA7774;FRAM;0;;;;;
 CA5630À;FRAM;0;;;;;
ÑA5496;FRAM;0;;;;;
 ÑA4877;FRAM;0;;;;;
 ÑA7414;FRAM;0;;;;;
CA2732;FRAM;0;;;;;
 ÑA7597;FRAM;0;;;;;
ÑA5898;FRAM;0;;;;;
 ÑA5715;FRAM;0;;;;;
ÑA8068;FRAM;0;;;;;
 CF8249;FRAM;0;;;;;
 ÑA4503;FRAM;0;;;;;
CA2740;FRAM;0;;;;;
 ÑA9126;FRAM;0;;;;;
 ÑA8069;FRAM;0;;;;;
 ÑA9015;FRAM;0;;;;;
 ÑA9482;FRAM;0;;;;;
 ÑA7764;FRAM;0;;;;;
 ÑA9653;FRAM;0;;;;;
 ÑA4958;FRAM;0;;;;;
CA10447;FRAM;0;;;;;
 ÑA7440;FRAM;0;;;;;
 ÑA5140;FRAM;0;;;;;
 ÑA7426;FRAM;0;;;;;
 ÑÀ8194;FRAM;0;;;;;
 ÑA3399;FRAM;0;;;;;
 ÑA3333;FRAM;0;;;;;
 ÑA4202;FRAM;0;;;;;
 ÑA3145;FRAM;0;;;;;
 ÑA4575;FRAM;0;;;;;
 ÑA5149;FRAM;0;;;;;
 ÑA5564;FRAM;0;;;;;
 CF5935;FRAM;0;;;;;
 ÑA5641;FRAM;0;;;;;
 ÑA5350;FRAM;0;;;;;
 ÑA6479;FRAM;0;;;;;
 ÑA5109;FRAM;0;;;;;
 ÑA7432;FRAM;0;;;;;
 ÑA5109;FRAM;0;;;;;
 ÑA5488;FRAM;0;;;;;
 ÑA5111;FRAM;0;;;;;
 ÑA5611;FRAM;0;;;;;
 ÑA5357;FRAM;0;;;;;
 ÑA4877;FRAM;0;;;;;
 ÑA5108;FRAM;0;;;;;
 ÑA5658;FRAM;0;;;;;
 ÑA4385;FRAM;0;;;;;
 CA2689;FRAM;0;;;;;
 ÑA4308;FRAM;0;;;;;
 ÑA5205;FRAM;0;;;;;
 CA8141;FRAM;0;;;;;
 ÑA5494;FRAM;0;;;;;
 ÑA4237;FRAM;0;;;;;
 ÑA5161;FRAM;0;;;;;
 ÑA5058;FRAM;0;;;;;
 CA10144;FRAM;0;;;;;
 ÑA6541;FRAM;0;;;;;
 CA10144;FRAM;0;;;;;
 ÑA5233;FRAM;0;;;;;
 ÑA9082;FRAM;0;;;;;
 ÑA9694;FRAM;0;;;;;
 CA7224;FRAM;0;;;;;
 CA2740;FRAM;0;;;;;
 ÑA5272;FRAM;0;;;;;
 ÑA7764;FRAM;0;;;;;
 CA6362;FRAM;0;;;;;
 CA4370;FRAM;0;;;;;
ÑA4311;FRAM;0;;;;;
 ÑA7440;FRAM;0;;;;;
 ÑA7344;FRAM;0;;;;;
ÑA4964;FRAM;0;;;;;
ÑA8889;FRAM;0;;;;;
 ÑA8789;FRAM;0;;;;;
ÑA6868;FRAM;0;;;;;
ÑF8777;FRAM;0;;;;;
 ÑA7245;FRAM;0;;;;;
ÑA4964;FRAM;0;;;;;
 CF5842;FRAM;0;;;;;
 CF5842;FRAM;0;;;;;
 ÑA7336;FRAM;0;;;;;
 ÑA7336;FRAM;0;;;;;
ÑA5560;FRAM;0;;;;;
ÑA8768-2;FRAM;0;;;;;
ÑA5875;FRAM;0;;;;;
 ÑA5780;FRAM;0;;;;;
 ÑAÊ5722;FRAM;0;;;;;
 ÑA4369;FRAM;0;;;;;
ÑA7605;FRAM;0;;;;;
ÑA8208;FRAM;0;;;;;
 ÑA5739;FRAM;0;;;;;
 ÑA5369;FRAM;0;;;;;
 ÑA5361;FRAM;0;;;;;
 ÑA4309;FRAM;0;;;;;
 ÑA5109;FRAM;0;;;;;
 ÑA2729;FRAM;0;;;;;
 ÑA5400;FRAM;0;;;;;
ÑA5294;FRAM;0;;;;;
 ÑA5579;FRAM;0;;;;;
ÑA5680;FRAM;0;;;;;
 CA4567;FRAM;0;;;;;
ÑA9754;FRAM;0;;;;;
ÑÀ5378;FRAM;0;;;;;
CA2709;FRAM;0;;;;;
ÑA6544;FRAM;0;;;;;
 ÑA7351;FRAM;0;;;;;
 ÑA4818;FRAM;0;;;;;
 ÑA5301;FRAM;0;;;;;
 ÑA5108;FRAM;0;;;;;
 ÑA4540;FRAM;0;;;;;
 ÑA5367;FRAM;0;;;;;
 ÑA9800;FRAM;0;;;;;
ÑA5370;FRAM;0;;;;;
 ÑÀ5826;FRAM;0;;;;;
 ÑÀ9680;FRAM;0;;;;;
 ÑA9426;FRAM;0;;;;;
 CA10144;FRAM;0;;;;;
 CA10249;FRAM;0;;;;;
 ÑA9082;FRAM;0;;;;;
ÑA5445;FRAM;0;;;;;
 CF9395;FRAM;0;;;;;
 CF5664;FRAM;0;;;;;
 CF9323;FRAM;0;;;;;
 CF9338;FRAM;0;;;;;
CF9338;FRAM;0;;;;;
 CFA8869;FRAM;0;;;;;
 PH2821A;FRAM;0;;;;;
 PH2881;FRAM;0;;;;;
 PH2934;FRAM;0;;;;;
 PH2992;FRAM;0;;;;;
 PH3593;FRAM;0;;;;;
PH30;FRAM;0;;;;;
 PH4532;FRAM;0;;;;;
 PH4703;FRAM;0;;;;;
 PH4952;FRAM;0;;;;;
 P3828;FRAM;0;;;;;
 PH3985;FRAM;0;;;;;
 PH4546;FRAM;0;;;;;
 PH4825;FRAM;0;;;;;
 PH4847;FRAM;0;;;;;
 PH5114;FRAM;0;;;;;
 PH5529;FRAM;0;;;;;
PH5975;FRAM;0;;;;;
 PH966Â;FRAM;0;;;;;
 CH2801;FRAM;0;;;;;
 C-3DB;FRAM;0;;;;;
CH4748;FRAM;0;;;;;
 CH5855;FRAM;0;;;;;
 CH8157;FRAM;0;;;;;
 CH8158;FRAM;0;;;;;
 PH2809;FRAM;0;;;;;
ÐÍ4952;FRAM;0;;;;;
 CH4748;FRAM;0;;;;;
 C-3DB;FRAM;0;;;;;
ÐÍ2951;FRAM;0;;;;;
ÐÍ977À;FRAM;0;;;;;
 PH2881;FRAM;0;;;;;
 PH3950;FRAM;0;;;;;
ÐÍ5883;FRAM;0;;;;;
ÐÍ4746;FRAM;0;;;;;
ÐÍ5414;FRAM;0;;;;;
ÐÍ4723;FRAM;0;;;;;
PH4847;FRAM;0;;;;;
ÐÍ5583;FRAM;0;;;;;
 CH8157;FRAM;0;;;;;
 PH2954;FRAM;0;;;;;
ÐÍ5286;FRAM;0;;;;;
ÑÍ962PL;FRAM;0;;;;;
 CH8158ÅÑÎ;FRAM;0;;;;;
ÑÍ4802;FRAM;0;;;;;
ÑÍ6351;FRAM;0;;;;;
ÑÍ5565;FRAM;0;;;;;
ÐÍ5124;FRAM;0;;;;;
 PH4532;FRAM;0;;;;;
 X128;FRAM;0;;;;;
 PH3950;FRAM;0;;;;;
 PH2934;FRAM;0;;;;;
PH4853;FRAM;0;;;;;
PH2954;FRAM;0;;;;;
 PH5592;FRAM;0;;;;;
 CH8814ECO;FRAM;0;;;;;
 CH4748;FRAM;0;;;;;
 CH6004;FRAM;0;;;;;
 CH2930;FRAM;0;;;;;
CH8087;FRAM;0;;;;;
 PH4751;FRAM;0;;;;;
 PH4952;FRAM;0;;;;;
 C-3DB;FRAM;0;;;;;
 PH2842;FRAM;0;;;;;
 CH6005;FRAM;0;;;;;
 PH2863-1;FRAM;0;;;;;
 PH2950;FRAM;0;;;;;
 PH2881;FRAM;0;;;;;
PH2934;FRAM;0;;;;;
 CH8087;FRAM;0;;;;;
PH2992;FRAM;0;;;;;
 P3828;FRAM;0;;;;;
 PH30;FRAM;0;;;;;
 PH4532;FRAM;0;;;;;
 PH5113;FRAM;0;;;;;
 CH 964 PL;FRAM;0;;;;;
 CH4802;FRAM;0;;;;;
 PH4751;FRAM;0;;;;;
 PH4825;FRAM;0;;;;;
 PH4847 À;FRAM;0;;;;;
PH5113;FRAM;0;;;;;
PH5114;FRAM;0;;;;;
CH5979;FRAM;0;;;;;
 C-4DB;FRAM;0;;;;;
PH2849 À;FRAM;0;;;;;
 PH2978;FRAM;0;;;;;
 PH4703;FRAM;0;;;;;
 PH5115;FRAM;0;;;;;
 PH5911;FRAM;0;;;;;
 PH2850;FRAM;0;;;;;
 CH8157;FRAM;0;;;;;
 PH3387A;FRAM;0;;;;;
 CH6006;FRAM;0;;;;;
CH6000;FRAM;0;;;;;
 PH6018;FRAM;0;;;;;
 PH6018;FRAM;0;;;;;
PH8A;FRAM;0;;;;;
 CÍ9462ÅÑÎ;FRAM;0;;;;;
 CÍ9432ÅÑÎ;FRAM;0;;;;;
CH7338åñî;FRAM;0;;;;;
 PH4854;FRAM;0;;;;;
 PH5529;FRAM;0;;;;;
PH8A;FRAM;0;;;;;
 CÍ9348ÅÑÎ;FRAM;0;;;;;
 PH3980;FRAM;0;;;;;
 CH7338åñî;FRAM;0;;;;;
 PH2985;FRAM;0;;;;;
 PH966Â;FRAM;0;;;;;
CH6012;FRAM;0;;;;;
 CÍ9530ÅÑÎ;FRAM;0;;;;;
 CH6012;FRAM;0;;;;;
 PH4990Â;FRAM;0;;;;;
 PH5550;FRAM;0;;;;;
 CH6066;FRAM;0;;;;;
 PH5550;FRAM;0;;;;;
 CÍ10045ÅÑÎ;FRAM;0;;;;;
 CH5976ECO;FRAM;0;;;;;
 CH9018 ÅÑÎ;FRAM;0;;;;;
 CÍ9443ÅÑÎ;FRAM;0;;;;;
ÑÍ9706ÅÑÎ;FRAM;0;;;;;
 ÑÍ9911ÅÑÎ;FRAM;0;;;;;
CH8905 ÅÑÎ;FRAM;0;;;;;
 ÑÍ9918ÅÑÎ;FRAM;0;;;;;
 PH 5552;FRAM;0;;;;;
PH2870À;FRAM;0;;;;;
 CH8905 ÅÑÎ;FRAM;0;;;;;
 CH5993ECO;FRAM;0;;;;;
 CH8081ÅÑÎ;FRAM;0;;;;;
 PH2;FRAM;0;;;;;
 PH9727;FRAM;0;;;;;
CH6846;FRAM;0;;;;;
 PH9566;FRAM;0;;;;;
 CH5958ECO;FRAM;0;;;;;
 CH5320;FRAM;0;;;;;
 PH2957;FRAM;0;;;;;
 PH 5552;FRAM;0;;;;;
 PH2870À;FRAM;0;;;;;
 CH6846;FRAM;0;;;;;
 PH46;FRAM;0;;;;;
 PH5803;FRAM;0;;;;;
 CH5565;FRAM;0;;;;;
 ÐH2801;FRAM;0;;;;;
 CH5320;FRAM;0;;;;;
 PH2957;FRAM;0;;;;;
 PH16;FRAM;0;;;;;
 PH3531;FRAM;0;;;;;
 PH4722;FRAM;0;;;;;
 PH2886;FRAM;0;;;;;
 PH5713;FRAM;0;;;;;
 PH5803;FRAM;0;;;;;
 ÐH2801;FRAM;0;;;;;
 PH2964;FRAM;0;;;;;
 PH6811;FRAM;0;;;;;
 CH2801-2;FRAM;0;;;;;
 PH3531;FRAM;0;;;;;
PH6354;FRAM;0;;;;;
 PH3562;FRAM;0;;;;;
PH4998;FRAM;0;;;;;
 PH5343;FRAM;0;;;;;
 PH3569;FRAM;0;;;;;
 PH5317;FRAM;0;;;;;
 PH4913;FRAM;0;;;;;
 CH6847;FRAM;0;;;;;
 CH2801-1;FRAM;0;;;;;
 CH6848;FRAM;0;;;;;
 PH4681;FRAM;0;;;;;
 PH5796;FRAM;0;;;;;
 PH3614;FRAM;0;;;;;
 PH43;FRAM;0;;;;;
 PH4967;FRAM;0;;;;;
 PH8993;FRAM;0;;;;;
 CH8530ECO;FRAM;0;;;;;
 PH3569;FRAM;0;;;;;
CH5478;FRAM;0;;;;;
 CÍ9496ÅÑÎ;FRAM;0;;;;;
 R-78;FRAM;0;;;;;
 C5969;FRAM;0;;;;;
 G5607;FRAM;0;;;;;
 G3641;FRAM;0;;;;;
 PS5960;FRAM;0;;;;;
 P4159;FRAM;0;;;;;
 G4715;FRAM;0;;;;;
 G5404;FRAM;0;;;;;
 G5561;FRAM;0;;;;;
 G6689;FRAM;0;;;;;
 G7147;FRAM;0;;;;;
 G7596;FRAM;0;;;;;
G7647;FRAM;0;;;;;
 G7767;FRAM;0;;;;;
 Ñ11860Z;FRAM;0;;;;;
 G7769;FRAM;0;;;;;
 P3726;FRAM;0;;;;;
 G4143;FRAM;0;;;;;
 P5655;FRAM;0;;;;;
 Ð5753;FRAM;0;;;;;
Ð5652;FRAM;0;;;;;
Ð5653;FRAM;0;;;;;
Ñ11860Z;FRAM;0;;;;;
 G5404;FRAM;0;;;;;
G3713;FRAM;0;;;;;
G3713;FRAM;0;;;;;
G4894;FRAM;0;;;;;
Ñ11860Z;FRAM;0;;;;;
 G7647;FRAM;0;;;;;
P4159;FRAM;0;;;;;
G6574;FRAM;0;;;;;
G5424;FRAM;0;;;;;
 FE282;FRAM;0;;;;;
 ÐS5960;FRAM;0;;;;;
G5603;FRAM;0;;;;;
 G5915;FRAM;0;;;;;
 G5441;FRAM;0;;;;;
 G7769;FRAM;0;;;;;
 G7333;FRAM;0;;;;;
 G6677;FRAM;0;;;;;
 P4159;FRAM;0;;;;;
 C5897;FRAM;0;;;;;
 G6566;FRAM;0;;;;;
 P8043;FRAM;0;;;;;
 G8160;FRAM;0;;;;;
 G5237;FRAM;0;;;;;
G5540;FRAM;0;;;;;
 G5260;FRAM;0;;;;;
 G7146;FRAM;0;;;;;
 G7315;FRAM;0;;;;;
 G3747;FRAM;0;;;;;
G9484;FRAM;0;;;;;
 G5441;FRAM;0;;;;;
 G7760;FRAM;0;;;;;
 G4953;FRAM;0;;;;;
 G6507;FRAM;0;;;;;
PS9476;FRAM;0;;;;;
Ñ1191;FRAM;0;;;;;
 G5774;FRAM;0;;;;;
G6680;FRAM;0;;;;;
 C5897;FRAM;0;;;;;
 G5870;FRAM;0;;;;;
